"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","desc","fc"
"72","sa_c1918s1640_a_at",4.08358446941262,5.03155618821605,19.976813480306,0,1.22197800650542e-05,8.48767134565006,"sa_c1918s1640_a_at|1121369 // gi|1121369|ref|NC_002758.2|NC_002758.2(GI:57634611):1477340-1478331(+) Staphylococcus aureus subsp. aureus Mu50, GENE=asd PRODUCT=aspartate semialdehyde dehydrogenase LOCUS=SAV1394 // ncbi_bacterial // 20 // --- /// 1124065 // gi|1124065|ref|NC_002745.2|NC_002745.2(GI:29165615):1401011-1402002(+) Staphylococcus aureus subsp. aureus N315, GENE=asd PRODUCT=aspartate semialdehyde dehydrogenase LOCUS=SA1226 // ncbi_bacterial // 20 // --- /// 3236209 // gi|3236209|ref|NC_002951.2|NC_002951.2(GI:57650036):1441869-1442860(+) Staphylococcus aureus subsp. aureus COL, GENE=asd PRODUCT=aspartate-semialdehyde dehydrogenase LOCUS=SACOL1429 // ncbi_bacterial // 20 // ---",16.9543605707493
"73","sa_c4016s3424_a_at",4.50937261578762,3.2926959206478,19.8321385502818,0,1.27026100552804e-05,8.43126493327543,"sa_c4016s3424_a_at|1120165 // gi|1120165|ref|NC_002758.2|NC_002758.2(GI:57634611):234994-236333(+) Staphylococcus aureus subsp. aureus Mu50, GENE=truncated-oppB PRODUCT=truncated hypothetical protein LOCUS=SAV0206 // ncbi_bacterial // 19 // --- /// 1122976 // gi|1122976|ref|NC_002745.2|NC_002745.2(GI:29165615):235034-236373(+) Staphylococcus aureus subsp. aureus N315, GENE=oppB PRODUCT=hypothetical protein LOCUS=SA0199 // ncbi_bacterial // 19 // --- /// 3236717 // gi|3236717|ref|NC_002951.2|NC_002951.2(GI:57650036):216034-217343(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=peptide ABC transporter, permease protein LOCUS=SACOL0185 // ncbi_bacterial // 19 // ---",22.7748968654997
"74","sa_c4081s3441_a_at",3.35671030125714,4.95684854930792,19.6397494933574,0,1.34456198100927e-05,8.35557169553226,"sa_c4081s3441_a_at|1120168 // gi|1120168|ref|NC_002758.2|NC_002758.2(GI:57634611):239330-241338(+) Staphylococcus aureus subsp. aureus Mu50,   LOCUS=SAV0209 // ncbi_bacterial // 20 // --- /// 1122979 // gi|1122979|ref|NC_002745.2|NC_002745.2(GI:29165615):239370-241378(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0202 // ncbi_bacterial // 20 // --- /// 3236413 // gi|3236413|ref|NC_002951.2|NC_002951.2(GI:57650036):220340-222348(+) Staphylococcus aureus subsp. aureus COL, GENE=ggt PRODUCT=gamma-glutamyltranspeptidase LOCUS=SACOL0188 // ncbi_bacterial // 20 // ---",10.2440216449355
"75","sa_c6728s5871_a_at",3.26834173367953,4.10954712389706,19.5506940357487,0,1.37092125974406e-05,8.32026607168378,"sa_c6728s5871_a_at|1122705 // gi|1122705|ref|NC_002758.2|NC_002758.2(GI:57634611):2847203-2848021(-) Staphylococcus aureus subsp. aureus Mu50,   LOCUS=SAV2680 // ncbi_bacterial // 20 // --- /// 1125402 // gi|1125402|ref|NC_002745.2|NC_002745.2(GI:29165615):2783489-2784307(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2472 // ncbi_bacterial // 20 // --- /// 3238450 // gi|3238450|ref|NC_002951.2|NC_002951.2(GI:57650036):2776367-2777185(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL2704 // ncbi_bacterial // 20 // ---",9.63538112902017
"76","sa_c1922s1644_a_at",4.4002007258506,6.28235932687982,19.4915789956091,0,1.38280677473283e-05,8.29673561825427,"sa_c1922s1644_a_at|1121370 // gi|1121370|ref|NC_002758.2|NC_002758.2(GI:57634611):1478331-1479220(+) Staphylococcus aureus subsp. aureus Mu50, GENE=dapA PRODUCT=dihydrodipicolinate synthase LOCUS=SAV1395 // ncbi_bacterial // 20 // --- /// 1124066 // gi|1124066|ref|NC_002745.2|NC_002745.2(GI:29165615):1402002-1402891(+) Staphylococcus aureus subsp. aureus N315, GENE=dapA PRODUCT=dihydrodipicolinate synthase LOCUS=SA1227 // ncbi_bacterial // 20 // --- /// 3236210 // gi|3236210|ref|NC_002951.2|NC_002951.2(GI:57650036):1442860-1443749(+) Staphylococcus aureus subsp. aureus COL, GENE=dapA PRODUCT=dihydrodipicolinate synthase LOCUS=SACOL1430 // ncbi_bacterial // 20 // ---",21.1150641608811
"77","sa_c686s494_a_at",1.73843276896655,6.98768981974242,18.9093146249824,0,1.69896698682921e-05,8.06084293739659,"sa_c686s494_a_at|1121049 // gi|1121049|ref|NC_002758.2|NC_002758.2(GI:57634611):1125837-1126405(+) Staphylococcus aureus subsp. aureus Mu50, GENE=purN PRODUCT=phosphoribosylglycinamide formyltransferase LOCUS=SAV1072 // ncbi_bacterial // 20 // --- /// 1123747 // gi|1123747|ref|NC_002745.2|NC_002745.2(GI:29165615):1049509-1050077(+) Staphylococcus aureus subsp. aureus N315, GENE=purN PRODUCT=phosphoribosylglycinamide formyltransferase LOCUS=SA0924 // ncbi_bacterial // 20 // --- /// 3236105 // gi|3236105|ref|NC_002951.2|NC_002951.2(GI:57650036):1090827-1091395(+) Staphylococcus aureus subsp. aureus COL, GENE=purN PRODUCT=phosphoribosylglycinamide formyltransferase LOCUS=SACOL1081 // ncbi_bacterial // 20 // ---",3.33672495121208
"78","sa_i8854u_x_at",3.23851639593311,2.34849692104283,18.718355168614,0,1.8046216900978e-05,7.98180519956539,"sa_i8854u_x_at|sa_i8854u // --- // unknown // --- // ---",9.4382304385106
"79","sa_c6706s5846_a_at",2.76793660016618,4.31332655487355,18.64472609404,0,1.83316053079218e-05,7.95110334699047,"sa_c6706s5846_a_at|1122699 // gi|1122699|ref|NC_002758.2|NC_002758.2(GI:57634611):2842480-2843184(-) Staphylococcus aureus subsp. aureus Mu50,   LOCUS=SAV2674 // ncbi_bacterial // 20 // --- /// 1125396 // gi|1125396|ref|NC_002745.2|NC_002745.2(GI:29165615):2778766-2779470(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2466 // ncbi_bacterial // 20 // --- /// 3238651 // gi|3238651|ref|NC_002951.2|NC_002951.2(GI:57650036):2771644-2772348(-) Staphylococcus aureus subsp. aureus COL, GENE=hisA  LOCUS=SACOL2698 // ncbi_bacterial // 20 // ---",6.81133032866922
"80","sa_c5431s4700_a_at",2.28729825733086,5.88018047695581,18.4262326834222,0,1.97085624864533e-05,7.85924081198874,"sa_c5431s4700_a_at|1120812 // gi|1120812|ref|NC_002758.2|NC_002758.2(GI:57634611):907401-908428(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=ABC transporter ATP-binding protein homolog LOCUS=SAV0837 // ncbi_bacterial // 20 // --- /// 1123584 // gi|1123584|ref|NC_002745.2|NC_002745.2(GI:29165615):875597-876624(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0769 // ncbi_bacterial // 20 // --- /// 3238499 // gi|3238499|ref|NC_002951.2|NC_002951.2(GI:57650036):900795-901822(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=ABC transporter, ATP-binding protein LOCUS=SACOL0882 // ncbi_bacterial // 20 // ---",4.8814111012989
"81","sa_c41s39_a_at",3.487930534303,4.75978243298117,18.391062028015,0,1.97352122029203e-05,7.84434711669939,"sa_c41s39_a_at|1119971 // gi|1119971|ref|NC_002758.2|NC_002758.2(GI:57634611):15421-15752(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0011 // ncbi_bacterial // 20 // --- /// 1122782 // gi|1122782|ref|NC_002745.2|NC_002745.2(GI:29165615):15421-15752(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SAS001 // ncbi_bacterial // 20 // --- /// 3236194 // gi|3236194|ref|NC_002951.2|NC_002951.2(GI:57650036):15440-15771(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL0011 // ncbi_bacterial // 20 // ---",11.2194537759723
"82","sa_c1844s1570_a_at",2.74686280578382,4.39547954835712,18.3186196300185,0,2.00571327038518e-05,7.81357576697008,"sa_c1844s1570_a_at|1121348 // gi|1121348|ref|NC_002758.2|NC_002758.2(GI:57634611):1454482-1455212(+) Staphylococcus aureus subsp. aureus Mu50, GENE=trpA PRODUCT=tryptophan synthase alpha chain LOCUS=SAV1373 // ncbi_bacterial // 20 // --- /// 1124044 // gi|1124044|ref|NC_002745.2|NC_002745.2(GI:29165615):1378153-1378883(+) Staphylococcus aureus subsp. aureus N315, GENE=trpA PRODUCT=tryptophan synthase alpha chain LOCUS=SA1205 // ncbi_bacterial // 20 // --- /// 3237599 // gi|3237599|ref|NC_002951.2|NC_002951.2(GI:57650036):1419798-1420528(+) Staphylococcus aureus subsp. aureus COL, GENE=trpA PRODUCT=tryptophan synthase, alpha subunit LOCUS=SACOL1409 // ncbi_bacterial // 20 // ---",6.71255873046381
"83","sa_c5176s4476_a_at",2.93781034958051,4.32995150339969,18.1898026641865,0,2.08493416700008e-05,7.75854244149906,"sa_c5176s4476_a_at|1122354 // gi|1122354|ref|NC_002758.2|NC_002758.2(GI:57634611):2453246-2454367(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=similar to amino acid amidohydrolase LOCUS=SAV2329 // ncbi_bacterial // 20 // --- /// 1125047 // gi|1125047|ref|NC_002745.2|NC_002745.2(GI:29165615):2383746-2384867(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2120 // ncbi_bacterial // 20 // --- /// 3238071 // gi|3238071|ref|NC_002951.2|NC_002951.2(GI:57650036):2383103-2384224(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=peptidase, M20/M25/M40 family LOCUS=SACOL2322 // ncbi_bacterial // 20 // ---",7.66247440399195
"84","sa_c8966s7880_a_at",3.2789989058808,7.75629915829608,17.7198980702725,0,2.48672943655475e-05,7.55428553908698,"sa_c8966s7880_a_at|1120725 // gi|1120725|ref|NC_002758.2|NC_002758.2(GI:57634611):829617-830191(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=similar to ribosomal subunit interface protein LOCUS=SAV0752 // ncbi_bacterial // 20 // --- /// 1123514 // gi|1123514|ref|NC_002745.2|NC_002745.2(GI:29165615):805424-805998(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0707 // ncbi_bacterial // 20 // --- /// 3236329 // gi|3236329|ref|NC_002951.2|NC_002951.2(GI:57650036):838029-838603(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=ribosomal subunit interface protein LOCUS=SACOL0815 // ncbi_bacterial // 20 // ---",9.70682112047301
"85","sa_c515s343_a_at",3.44891100217563,2.84570741254814,17.6915230626657,0,2.48672943655475e-05,7.54177176536761,"sa_c515s343_a_at|1121012 // gi|1121012|ref|NC_002758.2|NC_002758.2(GI:57634611):1085948-1086591(+) Staphylococcus aureus subsp. aureus Mu50,   LOCUS=SAV1035 // ncbi_bacterial // 20 // --- /// 1123711 // gi|1123711|ref|NC_002745.2|NC_002745.2(GI:29165615):1009620-1010263(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0888 // ncbi_bacterial // 20 // --- /// 3237893 // gi|3237893|ref|NC_002951.2|NC_002951.2(GI:57650036):1049224-1049867(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=ABC transporter, ATP-binding protein LOCUS=SACOL1040 // ncbi_bacterial // 20 // ---",10.9200760781956
"86","sa_c485s314_at",4.06619578982995,3.82301135656785,17.5649458957199,0,2.58816636434064e-05,7.4856947596547,"sa_c485s314_at|1121004 // gi|1121004|ref|NC_002758.2|NC_002758.2(GI:57634611):1080044-1080264(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV1027 // ncbi_bacterial // 20 // --- /// 1123703 // gi|1123703|ref|NC_002745.2|NC_002745.2(GI:29165615):1003716-1003936(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0883 // ncbi_bacterial // 20 // --- /// 3237577 // gi|3237577|ref|NC_002951.2|NC_002951.2(GI:57650036):1043318-1043538(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL1033 // ncbi_bacterial // 20 // ---",16.7512376873843
"87","sa_c47s43_a_at",1.80977358166752,4.69089989477864,17.3562951350372,0,2.78809426840025e-05,7.39233731205896,"sa_c47s43_a_at|1119972 // gi|1119972|ref|NC_002758.2|NC_002758.2(GI:57634611):16093-17084(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=putative homoserine-o-acetyltransferase LOCUS=SAV0012 // ncbi_bacterial // 20 // --- /// 1122783 // gi|1122783|ref|NC_002745.2|NC_002745.2(GI:29165615):16092-17083(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0011 // ncbi_bacterial // 20 // --- /// 3236195 // gi|3236195|ref|NC_002951.2|NC_002951.2(GI:57650036):16111-17102(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=homoserine O-acetyltransferase, putative LOCUS=SACOL0012 // ncbi_bacterial // 20 // ---",3.50587262612819
"88","sa_c1940s1663_at",2.26836442000422,5.66165189488551,17.2783729078353,0,2.84706784014166e-05,7.35717446244784,"sa_c1940s1663_at|1121375 // gi|1121375|ref|NC_002758.2|NC_002758.2(GI:57634611):1483057-1484324(+) Staphylococcus aureus subsp. aureus Mu50, GENE=lysA PRODUCT=diaminopimelate decarboxylase LOCUS=SAV1400 // ncbi_bacterial // 20 // --- /// 1124071 // gi|1124071|ref|NC_002745.2|NC_002745.2(GI:29165615):1406728-1407995(+) Staphylococcus aureus subsp. aureus N315, GENE=lysA PRODUCT=diaminopimelate decarboxylase LOCUS=SA1232 // ncbi_bacterial // 20 // --- /// 3236555 // gi|3236555|ref|NC_002951.2|NC_002951.2(GI:57650036):1447586-1448853(+) Staphylococcus aureus subsp. aureus COL, GENE=lysA PRODUCT=diaminopimelate decarboxylase LOCUS=SACOL1435 // ncbi_bacterial // 20 // ---",4.81776632310678
"89","sa_i10774dr_x_at",1.80167254612414,2.23933624765461,17.1292449286658,0,2.96498388750429e-05,7.2894212337787,"sa_i10774dr_x_at|sa_i10774dr // --- // unknown // --- // ---",3.48624158308234
"90","sa_c3567s9159_a_at",2.82498267963239,6.47813968486523,17.1274990466792,0,2.96498388750429e-05,7.28862443392423,"sa_c3567s9159_a_at|1120145 // gi|1120145|ref|NC_002758.2|NC_002758.2(GI:57634611):210610-211959(-) Staphylococcus aureus subsp. aureus Mu50,   LOCUS=SAV0186 // ncbi_bacterial // 20 // --- /// 1122956 // gi|1122956|ref|NC_002745.2|NC_002745.2(GI:29165615):210649-211998(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0180 // ncbi_bacterial // 20 // --- /// 3236045 // gi|3236045|ref|NC_002951.2|NC_002951.2(GI:57650036):196407-197762(-) Staphylococcus aureus subsp. aureus COL, GENE=brnQ1  LOCUS=SACOL0171 // ncbi_bacterial // 20 // ---",7.08605508022059
"91","sa_c4034s3428_a_at",4.56778620738044,4.37373302279409,16.6502374681734,0,3.59246831229776e-05,7.06761887601092,"sa_c4034s3428_a_at|1120166 // gi|1120166|ref|NC_002758.2|NC_002758.2(GI:57634611):236337-237502(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0207 // ncbi_bacterial // 20 // --- /// 1122977 // gi|1122977|ref|NC_002745.2|NC_002745.2(GI:29165615):236377-237542(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0200 // ncbi_bacterial // 20 // --- /// 3236718 // gi|3236718|ref|NC_002951.2|NC_002951.2(GI:57650036):217347-218512(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=peptide ABC transporter, permease protein LOCUS=SACOL0186 // ncbi_bacterial // 20 // ---",23.7159574345907
"92","sa_c6714s5853_a_at",2.33578684755134,2.96774865385318,16.367109079441,0,4.01882031055399e-05,6.9334250573586,"sa_c6714s5853_a_at|1122701 // gi|1122701|ref|NC_002758.2|NC_002758.2(GI:57634611):2843752-2844330(-) Staphylococcus aureus subsp. aureus Mu50, GENE=hisB PRODUCT=imidazoleglycerol-phosphate dehydratase LOCUS=SAV2676 // ncbi_bacterial // 20 // --- /// 1125398 // gi|1125398|ref|NC_002745.2|NC_002745.2(GI:29165615):2780038-2780616(-) Staphylococcus aureus subsp. aureus N315, GENE=hisB PRODUCT=imidazoleglycerol-phosphate dehydratase LOCUS=SA2468 // ncbi_bacterial // 20 // --- /// 3238668 // gi|3238668|ref|NC_002951.2|NC_002951.2(GI:57650036):2772916-2773494(-) Staphylococcus aureus subsp. aureus COL, GENE=hisB PRODUCT=imidazoleglycerol-phosphate dehydratase LOCUS=SACOL2700 // ncbi_bacterial // 20 // ---",5.04826221270291
"93","sa_c2399s1991_a_at",2.20512506398061,2.15032125253459,16.0512800922397,1e-06,4.57170479060183e-05,6.78091431877181,"sa_c2399s1991_a_at|1120110 // gi|1120110|ref|NC_002758.2|NC_002758.2(GI:57634611):168742-169508(+) Staphylococcus aureus subsp. aureus Mu50, GENE=capC PRODUCT=capsular polysaccharide synthesis enzyme Cap8C LOCUS=SAV0151 // ncbi_bacterial // 20 // --- /// 1122921 // gi|1122921|ref|NC_002745.2|NC_002745.2(GI:29165615):168781-169547(+) Staphylococcus aureus subsp. aureus N315, GENE=capC PRODUCT=capsular polysaccharide synthesis enzyme Cap8C LOCUS=SA0146 // ncbi_bacterial // 20 // --- /// 3236020 // gi|3236020|ref|NC_002951.2|NC_002951.2(GI:57650036):154777-155543(+) Staphylococcus aureus subsp. aureus COL, GENE=cap5C  LOCUS=SACOL0138 // ncbi_bacterial // 20 // ---",4.61114509964321
"94","sa_i43u_x_at",3.25417002682982,3.0363487508093,15.8977212894039,1e-06,4.84557321889012e-05,6.70565870737374,"sa_i43u_x_at|57634611 // gi|57634611|ref|NC_002758.2| Staphylococcus aureus subsp. aureus Mu50, complete genome // ncbi_bacterial // 12 // ---",9.54119537677901
"95","sa_c7313s9398_a_at",5.09304367606666,4.73800645097933,15.6695251306444,1e-06,5.3175383961457e-05,6.59245644991579,"sa_c7313s9398_a_at|1120392 // gi|1120392|ref|NC_002758.2|NC_002758.2(GI:57634611):481061-481267(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0435 // ncbi_bacterial // 11 // --- /// 1123179 // gi|1123179|ref|NC_002745.2|NC_002745.2(GI:29165615):456444-456752(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0395 // ncbi_bacterial // 20 // --- /// 3236966 // gi|3236966|ref|NC_002951.2|NC_002951.2(GI:57650036):482503-482811(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL0480 // ncbi_bacterial // 20 // ---",34.1317782744671
"96","sa_c674s480_a_at",1.95941284220476,6.13207863437525,15.6079608700059,1e-06,5.41251766740785e-05,6.56163106890812,"sa_c674s480_a_at|1121046 // gi|1121046|ref|NC_002758.2|NC_002758.2(GI:57634611):1121161-1123352(+) Staphylococcus aureus subsp. aureus Mu50, GENE=purL PRODUCT=phosphoribosylformylglycinamidine synthetase LOCUS=SAV1069 // ncbi_bacterial // 20 // --- /// 1123744 // gi|1123744|ref|NC_002745.2|NC_002745.2(GI:29165615):1044833-1047024(+) Staphylococcus aureus subsp. aureus N315, GENE=purL  LOCUS=SA0921 // ncbi_bacterial // 20 // --- /// 3237673 // gi|3237673|ref|NC_002951.2|NC_002951.2(GI:57650036):1086151-1088342(+) Staphylococcus aureus subsp. aureus COL, GENE=purL PRODUCT=phosphoribosylformylglycinamidine synthase II LOCUS=SACOL1078 // ncbi_bacterial // 20 // ---",3.8890366810404
"97","sa_c660s471_at",1.68530796279068,4.88854670896533,15.5710203647386,1e-06,5.44832473455594e-05,6.54307602644602,"sa_c660s471_at|1121043 // gi|1121043|ref|NC_002758.2|NC_002758.2(GI:57634611):1119528-1120234(+) Staphylococcus aureus subsp. aureus Mu50, GENE=purC  LOCUS=SAV1066 // ncbi_bacterial // 20 // --- /// 1123741 // gi|1123741|ref|NC_002745.2|NC_002745.2(GI:29165615):1043200-1043906(+) Staphylococcus aureus subsp. aureus N315, GENE=purC  LOCUS=SA0918 // ncbi_bacterial // 20 // --- /// 3237670 // gi|3237670|ref|NC_002951.2|NC_002951.2(GI:57650036):1084518-1085224(+) Staphylococcus aureus subsp. aureus COL, GENE=purC  LOCUS=SACOL1075 // ncbi_bacterial // 20 // ---",3.21609040774817
"98","sa_c10316s10702_s_at",1.39552091933302,2.35599536970081,15.441012841002,1e-06,5.72609006923205e-05,6.47741985576985,"sa_c10316s10702_s_at|1120093 // gi|1120093|ref|NC_002758.2|NC_002758.2(GI:57634611):148979-149706(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0134 // ncbi_bacterial // 20 // --- /// 1122904 // gi|1122904|ref|NC_002745.2|NC_002745.2(GI:29165615):149018-149745(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0129 // ncbi_bacterial // 20 // --- /// 3236827 // gi|3236827|ref|NC_002951.2|NC_002951.2(GI:57650036):134365-135092(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=cell wall surface anchor family protein LOCUS=SACOL0119 // ncbi_bacterial // 20 // ---",2.63083527453707
"99","sa_c1994s9145_a_at",1.65100301037873,6.18423382120854,15.2001756301711,1e-06,6.34247431636948e-05,6.35431312880928,"sa_c1994s9145_a_at|1121388 // gi|1121388|ref|NC_002758.2|NC_002758.2(GI:57634611):1495505-1498303(-) Staphylococcus aureus subsp. aureus Mu50, GENE=odhA PRODUCT=oxoglutarate dehydrogenase LOCUS=SAV1413 // ncbi_bacterial // 20 // --- /// 1124084 // gi|1124084|ref|NC_002745.2|NC_002745.2(GI:29165615):1419176-1421908(-) Staphylococcus aureus subsp. aureus N315, GENE=odhA PRODUCT=2-oxoglutarate dehydrogenase E1 LOCUS=SA1245 // ncbi_bacterial // 20 // --- /// 3238284 // gi|3238284|ref|NC_002951.2|NC_002951.2(GI:57650036):1460973-1463771(-) Staphylococcus aureus subsp. aureus COL, GENE=sucA PRODUCT=2-oxoglutarate dehydrogenase, E1 component LOCUS=SACOL1449 // ncbi_bacterial // 20 // ---",3.14051902780603
"100","sa_c6696s10090cs_s_at",2.4655193944692,4.90526105733621,15.0499768106839,1e-06,6.74071044408831e-05,6.27654465352657,"sa_c6696s10090cs_s_at|1122698 // gi|1122698|ref|NC_002758.2|NC_002758.2(GI:57634611):2841725-2842483(-) Staphylococcus aureus subsp. aureus Mu50, GENE=hisF PRODUCT=cyclase-like protein hisF LOCUS=SAV2673 // ncbi_bacterial // 20 // --- /// 1125395 // gi|1125395|ref|NC_002745.2|NC_002745.2(GI:29165615):2778011-2778769(-) Staphylococcus aureus subsp. aureus N315, GENE=hisF PRODUCT=cyclase-like protein hisF LOCUS=SA2465 // ncbi_bacterial // 20 // --- /// 3238650 // gi|3238650|ref|NC_002951.2|NC_002951.2(GI:57650036):2770889-2771647(-) Staphylococcus aureus subsp. aureus COL, GENE=hisF PRODUCT=hisF protein (cyclase) LOCUS=SACOL2697 // ncbi_bacterial // 20 // ---",5.52325752125317
"101","sa_c2807s2375_a_at",1.36975298161203,3.64437764999407,14.9372542276531,1e-06,7.04205602678679e-05,6.21766952980041,"sa_c2807s2375_a_at|1121584 // gi|1121584|ref|NC_002758.2|NC_002758.2(GI:57634611):1716531-1717265(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=similar to allophanate hydrolase subunit 1 LOCUS=SAV1609 // ncbi_bacterial // 20 // --- /// 1124279 // gi|1124279|ref|NC_002745.2|NC_002745.2(GI:29165615):1640120-1640854(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1437 // ncbi_bacterial // 20 // --- /// 3236727 // gi|3236727|ref|NC_002951.2|NC_002951.2(GI:57650036):1692825-1693559(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL1664 // ncbi_bacterial // 20 // ---",2.58426314560022
"102","sa_c10609s11066_s_at",2.49822202354358,3.72565509486741,14.8537862394134,1e-06,7.257584788254e-05,6.17378807899469,"sa_c10609s11066_s_at|1120278 // gi|1120278|ref|NC_002758.2|NC_002758.2(GI:57634611):365414-367491(+) Staphylococcus aureus subsp. aureus Mu50, GENE=geh PRODUCT=glycerol ester hydrolase LOCUS=SAV0320 // ncbi_bacterial // 20 // --- /// 1123088 // gi|1123088|ref|NC_002745.2|NC_002745.2(GI:29165615):365457-367534(+) Staphylococcus aureus subsp. aureus N315, GENE=geh PRODUCT=glycerol ester hydrolase LOCUS=SA0309 // ncbi_bacterial // 20 // --- /// 3236633 // gi|3236633|ref|NC_002951.2|NC_002951.2(GI:57650036):398285-398409(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=lipase precursor, interruption-C LOCUS=SACOL0390 // ncbi_bacterial // 20 // ---",5.64988703996532
"103","sa_c697s507_a_at",1.85209093789796,6.41735325016922,14.8019631946174,1e-06,7.36863234537853e-05,6.14641959720211,"sa_c697s507_a_at|1121051 // gi|1121051|ref|NC_002758.2|NC_002758.2(GI:57634611):1128026-1129167(+) Staphylococcus aureus subsp. aureus Mu50, GENE=purD PRODUCT=phosphoribosylamine-glycine ligase LOCUS=SAV1074 // ncbi_bacterial // 18 // --- /// 1123749 // gi|1123749|ref|NC_002745.2|NC_002745.2(GI:29165615):1051698-1052839(+) Staphylococcus aureus subsp. aureus N315, GENE=purD PRODUCT=phosphoribosylamine--glycine ligase PurD LOCUS=SA0926 // ncbi_bacterial // 18 // --- /// 3236107 // gi|3236107|ref|NC_002951.2|NC_002951.2(GI:57650036):1092908-1094157(+) Staphylococcus aureus subsp. aureus COL, GENE=purD PRODUCT=phosphoribosylamine--glycine ligase LOCUS=SACOL1083 // ncbi_bacterial // 20 // ---",3.61023046758967
"104","sa_c6718s5857_a_at",2.15469497017345,3.54126567617617,14.3372038006479,1e-06,9.16136409667621e-05,5.89663677227755,"sa_c6718s5857_a_at|1122702 // gi|1122702|ref|NC_002758.2|NC_002758.2(GI:57634611):2844299-2845312(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV2677 // ncbi_bacterial // 20 // --- /// 1125399 // gi|1125399|ref|NC_002745.2|NC_002745.2(GI:29165615):2780585-2781598(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2469 // ncbi_bacterial // 20 // --- /// 3238669 // gi|3238669|ref|NC_002951.2|NC_002951.2(GI:57650036):2773463-2774476(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=histidinol-phosphate aminotransferase, putative LOCUS=SACOL2701 // ncbi_bacterial // 20 // ---",4.45274492701003
